date,foreTotalRadiation,foreWindSpeed,foreWindDirection,foreHumidity,foreTemp,forePressure,OT
2023-03-17 10:15:00,180.589,1.591,50.645,94.513,13.899,1015.96,58.996
2023-03-17 10:30:00,197.21,1.588,52.33,94.16,13.986,1015.86,94.672
2023-03-17 10:45:00,213.831,1.586,54.016,93.807,14.073,1015.76,154.242
2023-03-17 11:00:00,230.452,1.583,55.702,93.454,14.159,1015.66,163.268
2023-03-17 11:15:00,259.126,1.711,57.202,92.905,14.276,1015.54,163.6
2023-03-17 11:30:00,287.8,1.838,58.701,92.357,14.392,1015.43,134.733
2023-03-17 11:45:00,316.474,1.965,60.201,91.808,14.509,1015.32,63.546
2023-03-17 12:00:00,345.148,2.093,61.701,91.26,14.626,1015.2,42.432
2023-03-17 12:15:00,377.072,2.169,62.039,90.738,14.764,1014.99,46.53
2023-03-17 12:30:00,408.997,2.245,62.377,90.217,14.902,1014.77,66.528
2023-03-17 12:45:00,440.921,2.321,62.716,89.695,15.04,1014.55,109.6
2023-03-17 13:00:00,472.846,2.397,63.054,89.174,15.178,1014.34,144.627
2023-03-17 13:15:00,518.381,2.464,62.651,87.986,15.393,1014.07,196.833
2023-03-17 13:30:00,563.917,2.532,62.248,86.799,15.608,1013.8,187.17
2023-03-17 13:45:00,609.452,2.6,61.846,85.611,15.823,1013.53,190.476
2023-03-17 14:00:00,654.988,2.667,61.443,84.424,16.039,1013.27,162.004
2023-03-17 14:15:00,663.761,2.68,63.49,81.885,16.392,1013.0,169.175
2023-03-17 14:30:00,672.535,2.693,65.537,79.346,16.745,1012.73,175.2
2023-03-17 14:45:00,681.308,2.706,67.584,76.807,17.099,1012.47,159.883
2023-03-17 15:00:00,690.082,2.719,69.631,74.268,17.452,1012.2,165.109
2023-03-17 15:15:00,680.525,2.752,70.872,73.132,17.679,1011.95,142.612
2023-03-17 15:30:00,670.968,2.785,72.112,71.997,17.906,1011.7,110.1
2023-03-17 15:45:00,661.411,2.818,73.353,70.861,18.132,1011.45,151.508
2023-03-17 16:00:00,651.854,2.851,74.594,69.726,18.359,1011.2,125.906
2023-03-17 16:15:00,606.739,3.028,76.645,69.783,18.439,1011.03,82.113
2023-03-17 16:30:00,561.624,3.205,78.696,69.841,18.519,1010.85,97.541
2023-03-17 16:45:00,516.509,3.382,80.747,69.898,18.599,1010.67,50.176
2023-03-17 17:00:00,471.394,3.56,82.798,69.955,18.679,1010.49,74.25
2023-03-17 17:15:00,404.029,3.556,85.034,70.962,18.509,1010.49,55.387
2023-03-17 17:30:00,336.665,3.552,87.271,71.969,18.34,1010.49,57.0
2023-03-17 17:45:00,269.3,3.548,89.508,72.976,18.171,1010.49,35.378
2023-03-17 18:00:00,201.935,3.544,91.744,73.983,18.002,1010.49,31.525
2023-03-17 18:15:00,153.572,3.314,93.183,77.423,17.522,1010.63,21.321
2023-03-17 18:30:00,105.208,3.085,94.622,80.862,17.042,1010.77,12.546
2023-03-17 18:45:00,56.845,2.855,96.06,84.301,16.562,1010.91,4.116
2023-03-17 19:00:00,56.845,2.855,96.06,84.301,16.562,1010.91,4.116
2023-03-18 07:00:00,0.0,2.222,118.68,97.951,12.819,1013.82,0.0
2023-03-18 07:15:00,22.355,2.255,118.286,97.672,12.859,1013.89,0.0
2023-03-18 07:30:00,22.355,2.255,118.286,97.672,12.859,1013.89,0.0
2023-03-18 07:45:00,22.355,2.255,118.286,97.672,12.859,1013.89,0.0
2023-03-18 08:00:00,89.422,2.353,117.105,96.837,12.979,1014.12,0.9
2023-03-18 08:15:00,114.269,2.309,115.487,96.681,13.091,1014.03,14.308
2023-03-18 08:30:00,139.116,2.264,113.87,96.525,13.204,1013.95,10.605
2023-03-18 08:45:00,163.964,2.219,112.252,96.37,13.316,1013.86,13.662
2023-03-18 09:00:00,188.811,2.174,110.635,96.214,13.429,1013.77,31.212
2023-03-18 09:15:00,208.11,2.104,109.04,96.013,13.594,1013.61,44.492
2023-03-18 09:30:00,227.408,2.034,107.446,95.811,13.76,1013.45,59.0
2023-03-18 09:45:00,246.707,1.963,105.852,95.61,13.925,1013.29,61.677
2023-03-18 10:00:00,266.006,1.893,104.257,95.409,14.091,1013.13,76.806
2023-03-18 10:15:00,290.987,1.879,101.296,95.188,14.297,1012.94,81.972
2023-03-18 10:30:00,315.968,1.865,98.335,94.968,14.504,1012.74,112.373
2023-03-18 10:45:00,340.949,1.851,95.374,94.747,14.711,1012.55,116.82
2023-03-18 11:00:00,365.93,1.836,92.413,94.526,14.917,1012.36,131.401
2023-03-18 11:15:00,409.978,1.934,87.793,94.173,15.196,1012.12,140.658
2023-03-18 11:30:00,454.026,2.032,83.172,93.819,15.474,1011.89,172.854
2023-03-18 11:45:00,498.074,2.13,78.551,93.465,15.752,1011.66,174.4
2023-03-18 12:00:00,542.122,2.228,73.931,93.111,16.03,1011.43,188.277
2023-03-18 12:15:00,552.424,2.331,75.127,92.276,16.456,1011.07,186.219
2023-03-18 12:30:00,562.727,2.434,76.322,91.44,16.881,1010.7,176.346
2023-03-18 12:45:00,573.029,2.537,77.518,90.605,17.307,1010.34,184.338
2023-03-18 13:00:00,583.331,2.64,78.714,89.769,17.732,1009.98,179.622
2023-03-18 13:15:00,601.374,2.757,80.296,89.511,18.091,1009.64,196.037
2023-03-18 13:30:00,619.417,2.873,81.878,89.253,18.449,1009.31,191.271
2023-03-18 13:45:00,637.46,2.99,83.46,88.994,18.807,1008.97,172.854
2023-03-18 14:00:00,655.504,3.107,85.041,88.736,19.166,1008.64,201.7
2023-03-18 14:15:00,661.009,3.219,86.732,86.922,19.578,1008.4,188.956
2023-03-18 14:30:00,666.515,3.331,88.424,85.108,19.99,1008.17,173.63
2023-03-18 14:45:00,672.021,3.444,90.115,83.294,20.403,1007.94,197.152
2023-03-18 15:00:00,677.526,3.556,91.806,81.48,20.815,1007.7,184.628
2023-03-18 15:15:00,649.325,3.426,90.611,79.973,20.9,1007.56,171.598
2023-03-18 15:30:00,621.124,3.296,89.417,78.467,20.985,1007.41,135.121
2023-03-18 15:45:00,592.923,3.166,88.222,76.96,21.07,1007.27,140.794
2023-03-18 16:00:00,564.722,3.036,87.028,75.454,21.155,1007.12,138.7
2023-03-18 16:15:00,512.468,3.615,88.415,75.743,20.992,1007.1,126.3
2023-03-18 16:30:00,460.214,4.194,89.803,76.032,20.83,1007.07,115.645
2023-03-18 16:45:00,407.96,4.773,91.191,76.321,20.667,1007.05,101.043
2023-03-18 17:00:00,355.707,5.352,92.578,76.611,20.505,1007.02,78.679
2023-03-18 17:15:00,298.097,5.25,92.057,78.178,19.984,1007.09,62.622
2023-03-18 17:30:00,240.488,5.147,91.536,79.746,19.463,1007.16,38.316
2023-03-18 17:45:00,182.878,5.045,91.015,81.314,18.942,1007.23,28.381
2023-03-18 18:00:00,125.269,4.943,90.494,82.882,18.421,1007.3,16.856
2023-03-18 18:15:00,95.452,4.808,91.619,84.224,18.023,1007.52,9.506
2023-03-18 18:30:00,65.635,4.673,92.744,85.566,17.625,1007.74,4.692
2023-03-18 18:45:00,35.817,4.538,93.87,86.908,17.227,1007.96,2.02
2023-03-18 19:00:00,6.0,4.403,94.995,88.251,16.829,1008.18,0.0
2023-03-19 07:00:00,0.0,1.577,57.589,98.121,11.552,1012.79,0.0
2023-03-19 07:15:00,17.916,1.567,58.432,98.067,11.569,1012.81,0.0
2023-03-19 07:30:00,35.831,1.556,59.276,98.013,11.585,1012.83,0.0
2023-03-19 07:45:00,35.831,1.556,59.276,98.013,11.585,1012.83,0.0
2023-03-19 08:00:00,35.831,1.556,59.276,98.013,11.585,1012.83,0.0
2023-03-19 08:15:00,94.234,1.502,61.361,97.866,11.707,1012.71,3.672
2023-03-19 08:30:00,116.806,1.468,61.759,97.826,11.797,1012.57,5.406
2023-03-19 08:45:00,139.378,1.434,62.157,97.786,11.886,1012.42,7.178
2023-03-19 09:00:00,161.95,1.4,62.555,97.746,11.976,1012.27,9.4
2023-03-19 09:15:00,186.318,1.398,63.579,97.678,12.126,1012.05,11.349
2023-03-19 09:30:00,210.686,1.396,64.603,97.609,12.276,1011.82,17.1
2023-03-19 09:45:00,235.054,1.393,65.628,97.541,12.427,1011.59,17.127
2023-03-19 10:00:00,259.422,1.391,66.652,97.472,12.577,1011.37,22.2
2023-03-19 10:15:00,280.189,1.383,67.564,97.244,12.787,1011.09,20.384
2023-03-19 10:30:00,300.957,1.374,68.475,97.015,12.998,1010.82,26.471
2023-03-19 10:45:00,321.724,1.365,69.387,96.787,13.209,1010.54,24.99
2023-03-19 11:00:00,342.491,1.357,70.298,96.558,13.419,1010.26,35.696
2023-03-19 11:15:00,358.397,1.427,71.166,96.183,13.656,1009.97,43.054
2023-03-19 11:30:00,374.302,1.497,72.034,95.809,13.894,1009.68,40.067
2023-03-19 11:45:00,390.208,1.567,72.902,95.434,14.131,1009.39,51.51
2023-03-19 12:00:00,406.113,1.637,73.77,95.059,14.368,1009.09,39.576
2023-03-19 12:15:00,442.152,1.743,72.122,94.68,14.642,1008.69,36.946
2023-03-19 12:30:00,478.19,1.849,70.475,94.3,14.917,1008.29,38.907
2023-03-19 12:45:00,514.229,1.955,68.827,93.921,15.191,1007.89,47.773
2023-03-19 13:00:00,550.267,2.061,67.179,93.541,15.465,1007.48,52.962
2023-03-19 13:15:00,565.778,2.217,68.0,92.547,15.892,1007.06,61.544
2023-03-19 13:30:00,581.288,2.372,68.822,91.552,16.32,1006.64,72.624
2023-03-19 13:45:00,596.798,2.528,69.643,90.558,16.747,1006.21,69.5
2023-03-19 14:00:00,612.308,2.683,70.465,89.563,17.175,1005.79,80.901
2023-03-19 14:15:00,633.789,2.928,69.393,89.33,17.547,1005.47,100.596
2023-03-19 14:30:00,655.269,3.174,68.321,89.097,17.919,1005.14,111.137
2023-03-19 14:45:00,676.749,3.419,67.25,88.863,18.292,1004.82,111.652
2023-03-19 15:00:00,698.229,3.664,66.178,88.63,18.664,1004.49,98.406
2023-03-19 15:15:00,668.81,3.666,67.156,88.416,19.028,1004.22,117.463
2023-03-19 15:30:00,639.392,3.668,68.134,88.201,19.393,1003.94,144.4
2023-03-19 15:45:00,639.392,3.668,68.134,88.201,19.393,1003.94,144.4
2023-03-19 16:00:00,639.392,3.668,68.134,88.201,19.393,1003.94,144.4
2023-03-19 16:15:00,527.913,3.713,71.116,88.297,20.316,1003.2,134.054
2023-03-19 16:30:00,475.272,3.755,72.142,88.821,20.51,1003.01,128.418
2023-03-19 16:45:00,422.631,3.797,73.169,89.345,20.704,1002.82,105.7
2023-03-19 17:00:00,369.991,3.838,74.195,89.869,20.899,1002.63,88.407
2023-03-19 17:15:00,317.019,3.913,75.903,91.006,20.828,1002.53,64.944
2023-03-19 17:30:00,264.048,3.988,77.611,92.143,20.758,1002.43,40.67
2023-03-19 17:45:00,211.077,4.063,79.319,93.28,20.687,1002.33,17.738
2023-03-19 18:00:00,158.106,4.138,81.027,94.417,20.617,1002.24,12.152
2023-03-19 18:15:00,121.03,4.016,82.612,95.587,20.391,1002.35,7.6
2023-03-19 18:30:00,83.953,3.894,84.198,96.757,20.166,1002.46,3.914
2023-03-19 18:45:00,83.953,3.894,84.198,96.757,20.166,1002.46,3.914
2023-03-19 19:00:00,9.801,3.651,87.369,99.097,19.715,1002.69,0.0
2023-03-20 07:00:00,0.0,1.65,196.412,96.427,12.406,1007.52,0.0
2023-03-20 07:15:00,0.0,1.65,196.412,96.427,12.406,1007.52,0.0
2023-03-20 07:30:00,65.381,1.802,200.696,95.426,12.601,1007.6,4.998
2023-03-20 07:45:00,98.071,1.878,202.839,94.925,12.698,1007.64,8.888
2023-03-20 08:00:00,130.762,1.955,204.981,94.425,12.796,1007.68,15.244
2023-03-20 08:15:00,168.896,1.906,204.083,93.638,13.027,1007.53,17.738
2023-03-20 08:30:00,207.03,1.858,203.185,92.852,13.259,1007.37,24.552
2023-03-20 08:45:00,245.164,1.81,202.286,92.065,13.491,1007.21,32.1
2023-03-20 09:00:00,283.298,1.762,201.388,91.278,13.723,1007.06,52.089
2023-03-20 09:15:00,312.68,1.729,199.072,90.426,14.069,1006.79,56.448
2023-03-20 09:30:00,342.062,1.697,196.756,89.574,14.415,1006.53,74.437
2023-03-20 09:45:00,371.444,1.664,194.44,88.722,14.76,1006.27,76.053
2023-03-20 10:00:00,400.825,1.631,192.124,87.87,15.106,1006.01,92.004
2023-03-20 10:15:00,428.632,1.612,189.165,87.009,15.533,1005.7,89.822
2023-03-20 10:30:00,456.438,1.593,186.207,86.148,15.961,1005.39,86.5
2023-03-20 10:45:00,484.245,1.573,183.249,85.287,16.389,1005.08,81.204
2023-03-20 11:00:00,512.052,1.554,180.291,84.427,16.817,1004.77,90.743
2023-03-20 11:15:00,553.691,1.773,188.881,83.168,17.316,1004.43,113.726
2023-03-20 11:30:00,595.331,1.993,197.472,81.91,17.815,1004.1,152.39
2023-03-20 11:45:00,636.971,2.212,206.062,80.652,18.315,1003.76,128.724
2023-03-20 12:00:00,678.61,2.431,214.653,79.394,18.814,1003.42,196.317
2023-03-20 12:15:00,698.871,2.538,218.385,77.317,19.466,1002.95,207.774
2023-03-20 12:30:00,719.133,2.646,222.118,75.24,20.119,1002.47,155.944
2023-03-20 12:45:00,739.394,2.753,225.851,73.163,20.771,1001.99,156.461
2023-03-20 13:00:00,759.655,2.86,229.583,71.085,21.423,1001.51,170.52
2023-03-20 13:15:00,780.583,3.049,230.322,69.248,22.049,1001.05,155.491
2023-03-20 13:30:00,801.511,3.239,231.062,67.41,22.674,1000.59,129.752
2023-03-20 13:45:00,822.439,3.428,231.801,65.572,23.3,1000.14,119.854
2023-03-20 14:00:00,843.367,3.617,232.541,63.734,23.926,999.683,156.9
2023-03-20 14:15:00,821.951,3.909,232.644,60.819,24.667,999.312,112.1
2023-03-20 14:30:00,800.535,4.201,232.748,57.905,25.408,998.941,183.546
2023-03-20 14:45:00,779.12,4.493,232.851,54.991,26.149,998.569,205.691
2023-03-20 15:00:00,757.704,4.785,232.955,52.077,26.89,998.198,179.046
2023-03-20 15:15:00,724.826,5.164,233.422,47.351,27.283,997.989,176.418
2023-03-20 15:30:00,691.947,5.542,233.888,42.625,27.676,997.779,150.777
2023-03-20 15:45:00,659.069,5.92,234.355,37.899,28.07,997.57,130.913
2023-03-20 16:00:00,626.19,6.298,234.822,33.174,28.463,997.361,121.503
2023-03-20 16:15:00,626.19,6.298,234.822,33.174,28.463,997.361,121.503
2023-03-20 16:30:00,539.896,6.308,234.325,31.067,28.388,997.103,53.56
2023-03-20 16:45:00,496.749,6.313,234.077,30.013,28.351,996.974,62.216
2023-03-20 17:00:00,453.602,6.318,233.829,28.96,28.313,996.846,69.156
2023-03-20 17:15:00,399.42,5.901,233.087,31.629,27.82,996.801,65.199
2023-03-20 17:30:00,345.239,5.483,232.344,34.299,27.326,996.756,74.154
2023-03-20 17:45:00,291.057,5.066,231.602,36.968,26.832,996.711,55.566
2023-03-20 18:00:00,236.875,4.649,230.86,39.637,26.338,996.666,16.583
2023-03-20 18:15:00,181.014,4.478,229.261,42.973,25.434,996.815,19.89
2023-03-20 18:30:00,125.153,4.307,227.663,46.309,24.529,996.964,13.774
2023-03-20 18:45:00,69.292,4.136,226.064,49.645,23.624,997.113,11.7
2023-03-20 19:00:00,69.292,4.136,226.064,49.645,23.624,997.113,11.7
2023-03-21 07:00:00,0.0,2.389,224.231,85.965,15.46,1002.91,0.0
2023-03-21 07:15:00,38.233,2.498,224.093,85.923,15.696,1002.97,0.7
2023-03-21 07:30:00,76.466,2.607,223.955,85.881,15.932,1003.02,8.343
2023-03-21 07:45:00,114.699,2.716,223.817,85.839,16.168,1003.08,18.3
2023-03-21 08:00:00,152.932,2.826,223.679,85.797,16.405,1003.13,22.145
2023-03-21 08:15:00,198.913,2.937,224.052,83.815,16.906,1003.03,37.23
2023-03-21 08:30:00,244.893,3.048,224.426,81.832,17.407,1002.92,39.794
2023-03-21 08:45:00,290.874,3.159,224.799,79.85,17.908,1002.82,57.9
2023-03-21 09:00:00,336.855,3.27,225.172,77.868,18.41,1002.71,77.928
2023-03-21 09:15:00,380.7,3.244,225.301,76.546,18.692,1002.48,81.103
2023-03-21 09:30:00,424.545,3.218,225.43,75.224,18.974,1002.25,82.159
2023-03-21 09:45:00,468.389,3.192,225.559,73.901,19.257,1002.02,97.3
2023-03-21 10:00:00,512.234,3.166,225.688,72.579,19.539,1001.79,100.842
2023-03-21 10:15:00,555.256,3.247,227.4,70.843,19.91,1001.5,115.77
2023-03-21 10:30:00,598.278,3.329,229.113,69.107,20.281,1001.21,114.231
2023-03-21 10:45:00,641.3,3.41,230.825,67.372,20.652,1000.92,140.454
2023-03-21 11:00:00,684.322,3.491,232.538,65.636,21.024,1000.63,110.583
2023-03-21 11:15:00,753.786,3.507,234.807,64.581,21.413,1000.35,116.352
2023-03-21 11:30:00,823.25,3.522,237.076,63.526,21.803,1000.06,125.763
2023-03-21 11:45:00,892.713,3.537,239.346,62.471,22.193,999.781,139.874
2023-03-21 12:00:00,962.177,3.553,241.615,61.416,22.583,999.498,164.125
2023-03-21 12:15:00,975.318,3.666,242.804,55.262,23.407,999.092,198.594
2023-03-21 12:30:00,988.459,3.78,243.994,49.108,24.232,998.686,187.975
2023-03-21 12:45:00,1001.6,3.894,245.183,42.954,25.057,998.28,138.6
2023-03-21 13:00:00,1014.74,4.007,246.373,36.8,25.881,997.874,139.001
2023-03-21 13:15:00,1007.36,4.27,246.598,34.634,26.374,997.468,139.153
2023-03-21 13:30:00,999.97,4.533,246.823,32.468,26.867,997.062,173.068
2023-03-21 13:45:00,992.585,4.795,247.048,30.302,27.36,996.656,171.108
2023-03-21 14:00:00,985.199,5.058,247.273,28.136,27.853,996.25,171.094
2023-03-21 14:15:00,960.098,5.174,247.097,27.028,28.149,995.968,177.457
2023-03-21 14:30:00,934.996,5.289,246.922,25.921,28.444,995.686,123.872
2023-03-21 14:45:00,909.894,5.405,246.747,24.813,28.74,995.404,210.994
2023-03-21 15:00:00,884.792,5.52,246.572,23.705,29.036,995.122,157.29
2023-03-21 15:15:00,843.144,5.677,246.084,23.205,29.11,994.941,192.4
2023-03-21 15:30:00,801.496,5.834,245.597,22.705,29.184,994.76,160.4
2023-03-21 15:45:00,801.496,5.834,245.597,22.705,29.184,994.76,160.4
2023-03-21 16:00:00,801.496,5.834,245.597,22.705,29.184,994.76,160.4
2023-03-21 16:15:00,801.496,5.834,245.597,22.705,29.184,994.76,160.4
2023-03-21 16:30:00,801.496,5.834,245.597,22.705,29.184,994.76,160.4
2023-03-21 16:45:00,552.81,5.84,241.032,22.176,29.014,994.065,107.464
2023-03-21 17:00:00,552.81,5.84,241.032,22.176,29.014,994.065,107.464
2023-03-21 17:15:00,427.196,5.461,239.237,24.174,28.501,993.96,55.096
2023-03-21 17:30:00,356.711,5.186,238.638,26.015,28.093,993.965,66.912
2023-03-21 17:45:00,286.226,4.91,238.04,27.856,27.686,993.97,48.925
2023-03-21 18:00:00,215.741,4.634,237.442,29.697,27.279,993.975,21.384
2023-03-21 18:15:00,164.084,4.371,235.683,34.452,26.207,994.165,11.9
2023-03-21 18:30:00,112.426,4.108,233.925,39.207,25.136,994.355,25.048
2023-03-21 18:45:00,60.769,3.845,232.166,43.961,24.065,994.545,15.347
2023-03-21 19:00:00,9.111,3.582,230.407,48.716,22.993,994.736,4.1
2023-03-22 07:00:00,0.0,0.55,234.105,76.136,11.241,1003.9,0.0
2023-03-22 07:15:00,55.337,0.449,213.855,76.922,11.786,1004.11,0.0
2023-03-22 07:30:00,110.674,0.347,193.605,77.707,12.332,1004.32,4.656
2023-03-22 07:45:00,166.01,0.246,173.354,78.492,12.877,1004.53,13.761
2023-03-22 08:00:00,221.347,0.144,153.104,79.277,13.422,1004.73,21.8
2023-03-22 08:15:00,285.097,0.343,134.336,73.689,14.38,1004.77,37.536
2023-03-22 08:30:00,348.847,0.542,115.568,68.1,15.337,1004.81,48.0
2023-03-22 08:45:00,412.597,0.741,96.8,62.511,16.295,1004.85,67.0
2023-03-22 09:00:00,476.347,0.94,78.032,56.923,17.252,1004.89,78.106
2023-03-22 09:15:00,531.875,1.155,76.751,55.852,17.53,1004.77,99.2
2023-03-22 09:30:00,587.403,1.369,75.47,54.781,17.809,1004.64,113.609
2023-03-22 09:45:00,642.931,1.584,74.189,53.711,18.087,1004.51,128.2
2023-03-22 10:00:00,698.458,1.799,72.908,52.64,18.365,1004.39,144.2
2023-03-22 10:15:00,741.473,1.844,75.522,51.615,18.719,1004.21,161.67
2023-03-22 10:30:00,784.489,1.889,78.135,50.59,19.072,1004.04,157.762
2023-03-22 10:45:00,827.504,1.934,80.749,49.564,19.425,1003.86,179.634
2023-03-22 11:00:00,870.519,1.979,83.362,48.539,19.778,1003.69,151.9
2023-03-22 11:15:00,897.769,1.998,85.561,47.701,20.159,1003.52,198.798
2023-03-22 11:30:00,925.019,2.017,87.759,46.862,20.539,1003.35,182.988
2023-03-22 11:45:00,952.269,2.036,89.957,46.024,20.92,1003.18,208.1
2023-03-22 12:00:00,979.519,2.056,92.156,45.185,21.301,1003.01,183.26
2023-03-22 12:15:00,989.167,2.031,94.842,44.234,21.652,1002.73,199.136
2023-03-22 12:30:00,998.815,2.005,97.529,43.282,22.002,1002.45,194.979
2023-03-22 12:45:00,1008.46,1.98,100.215,42.33,22.353,1002.16,199.332
2023-03-22 13:00:00,1018.11,1.955,102.901,41.378,22.704,1001.88,203.082
2023-03-22 13:15:00,1009.49,2.078,103.485,40.664,23.022,1001.58,164.444
2023-03-22 13:30:00,1000.87,2.2,104.069,39.95,23.34,1001.29,196.936
2023-03-22 13:45:00,992.25,2.323,104.653,39.235,23.658,1000.99,196.35
2023-03-22 14:00:00,983.63,2.445,105.236,38.521,23.976,1000.7,187.374
2023-03-22 14:15:00,957.643,2.653,105.154,37.958,24.219,1000.43,198.687
2023-03-22 14:30:00,931.655,2.86,105.072,37.394,24.462,1000.16,153.549
2023-03-22 14:45:00,905.668,3.068,104.989,36.831,24.705,999.885,73.027
2023-03-22 15:00:00,879.681,3.276,104.907,36.267,24.947,999.613,49.878
2023-03-22 15:15:00,837.709,3.465,103.832,36.108,25.063,999.387,39.758
2023-03-22 15:30:00,795.736,3.655,102.757,35.949,25.179,999.16,37.442
2023-03-22 15:45:00,753.764,3.845,101.682,35.789,25.295,998.933,53.251
2023-03-22 16:00:00,711.792,4.034,100.607,35.63,25.411,998.706,84.354
2023-03-22 16:15:00,655.617,4.162,99.818,36.015,25.343,998.569,43.022
2023-03-22 16:30:00,599.442,4.289,99.03,36.399,25.275,998.431,33.32
2023-03-22 16:45:00,543.267,4.417,98.241,36.784,25.208,998.294,44.496
2023-03-22 17:00:00,487.092,4.544,97.452,37.169,25.14,998.157,28.0
2023-03-22 17:15:00,419.497,4.553,96.476,38.468,24.836,998.157,31.2
2023-03-22 17:30:00,351.902,4.562,95.499,39.766,24.532,998.158,27.913
2023-03-22 17:45:00,284.308,4.571,94.523,41.065,24.228,998.159,18.54
2023-03-22 18:00:00,216.713,4.58,93.547,42.364,23.924,998.159,7.676
2023-03-22 18:15:00,166.482,4.397,91.853,47.394,23.13,998.302,3.296
2023-03-22 18:30:00,166.482,4.397,91.853,47.394,23.13,998.302,3.296
2023-03-22 18:45:00,66.022,4.032,88.466,57.453,21.54,998.588,3.838
2023-03-22 19:00:00,15.792,3.849,86.773,62.483,20.746,998.732,6.9
2023-03-23 07:00:00,0.0,1.243,88.955,93.393,12.381,1005.39,0.0
2023-03-23 07:15:00,55.722,1.231,89.593,93.51,12.89,1005.47,0.1
2023-03-23 07:30:00,111.444,1.22,90.231,93.627,13.399,1005.56,6.435
2023-03-23 07:45:00,167.167,1.209,90.869,93.743,13.907,1005.64,17.978
2023-03-23 08:00:00,222.889,1.197,91.507,93.86,14.416,1005.73,20.758
2023-03-23 08:15:00,286.139,1.331,91.869,91.48,14.828,1005.62,33.462
2023-03-23 08:30:00,349.389,1.465,92.231,89.101,15.241,1005.52,36.668
2023-03-23 08:45:00,412.639,1.6,92.593,86.721,15.653,1005.41,47.045
2023-03-23 09:00:00,475.889,1.734,92.955,84.341,16.066,1005.3,67.014
2023-03-23 09:15:00,531.404,1.715,95.447,83.6,16.523,1005.05,103.206
2023-03-23 09:30:00,586.919,1.697,97.939,82.859,16.981,1004.79,115.257
2023-03-23 09:45:00,642.434,1.679,100.432,82.118,17.439,1004.54,133.522
2023-03-23 10:00:00,697.949,1.66,102.924,81.377,17.896,1004.29,143.994
2023-03-23 10:15:00,741.329,1.749,110.112,76.657,18.456,1003.99,152.292
2023-03-23 10:30:00,784.708,1.838,117.301,71.937,19.015,1003.69,166.77
2023-03-23 10:45:00,828.088,1.927,124.489,67.218,19.575,1003.4,175.23
2023-03-23 11:00:00,871.468,2.016,131.677,62.498,20.134,1003.1,189.726
2023-03-23 11:15:00,899.246,1.96,139.198,59.658,20.711,1002.79,187.474
2023-03-23 11:30:00,927.023,1.903,146.72,56.818,21.289,1002.48,205.279
2023-03-23 11:45:00,954.801,1.847,154.241,53.978,21.866,1002.17,200.508
2023-03-23 12:00:00,982.579,1.79,161.762,51.138,22.443,1001.86,205.252
2023-03-23 12:15:00,993.234,1.89,166.282,48.97,22.941,1001.45,220.626
2023-03-23 12:30:00,1003.89,1.989,170.802,46.803,23.44,1001.04,216.645
2023-03-23 12:45:00,1014.54,2.089,175.322,44.635,23.939,1000.62,216.018
2023-03-23 13:00:00,1025.2,2.189,179.842,42.468,24.437,1000.21,223.584
2023-03-23 13:15:00,1025.2,2.189,179.842,42.468,24.437,1000.21,223.584
2023-03-23 13:30:00,1009.98,2.324,187.045,37.884,25.397,999.441,105.536
2023-03-23 13:45:00,1002.38,2.391,190.647,35.592,25.876,999.059,96.556
2023-03-23 14:00:00,994.769,2.458,194.248,33.3,26.356,998.677,118.759
2023-03-23 14:15:00,969.782,2.602,199.012,31.185,26.716,998.405,113.587
2023-03-23 14:30:00,944.795,2.746,203.776,29.071,27.077,998.133,98.226
2023-03-23 14:45:00,919.807,2.889,208.54,26.957,27.437,997.861,129.8
2023-03-23 15:00:00,894.82,3.033,213.304,24.843,27.797,997.59,149.762
2023-03-23 15:15:00,853.563,3.213,215.247,23.466,27.964,997.437,163.049
2023-03-23 15:30:00,853.563,3.213,215.247,23.466,27.964,997.437,163.049
2023-03-23 15:45:00,771.049,3.572,219.131,20.711,28.297,997.13,128.9
2023-03-23 16:00:00,771.049,3.572,219.131,20.711,28.297,997.13,128.9
2023-03-23 16:15:00,771.049,3.572,219.131,20.711,28.297,997.13,128.9
2023-03-23 16:30:00,619.267,3.978,221.959,18.847,28.307,996.881,96.922
2023-03-23 16:45:00,564.004,4.092,222.402,18.603,28.229,996.832,67.165
2023-03-23 17:00:00,508.741,4.205,222.845,18.36,28.151,996.784,52.924
2023-03-23 17:15:00,437.639,3.95,219.463,19.723,27.807,996.82,47.2
2023-03-23 17:30:00,366.537,3.695,216.08,21.087,27.462,996.856,35.28
2023-03-23 17:45:00,295.436,3.44,212.698,22.451,27.117,996.892,40.1
2023-03-23 18:00:00,224.334,3.185,209.315,23.814,26.772,996.928,58.813
2023-03-23 18:15:00,171.028,2.825,200.342,31.134,25.661,997.197,46.075
2023-03-23 18:30:00,117.722,2.465,191.369,38.454,24.55,997.465,28.764
2023-03-23 18:45:00,64.417,2.106,182.396,45.774,23.44,997.733,13.968
2023-03-23 19:00:00,11.111,1.746,173.423,53.094,22.329,998.002,4.04
2023-03-24 07:00:00,0.0,1.965,31.837,94.41,11.55,1012.31,0.0
2023-03-24 07:15:00,0.0,1.965,31.837,94.41,11.55,1012.31,0.0
2023-03-24 07:30:00,33.666,1.902,32.956,93.969,11.506,1012.62,2.929
2023-03-24 07:45:00,50.5,1.871,33.515,93.748,11.484,1012.77,4.554
